NETBEHEERDER	NETGEBIED	STRAATNAAM	POSTCODE_VAN	POSTCODE_TOT	WOONPLAATS	LANDCODE	PRODUCTSOORT	VERBRUIKSSEGMENT	AANSLUITINGEN_AANTAL	LEVERINGSRICHTING_PERC	FYSIEKE_STATUS_PERC	SOORT_AANSLUITING_PERC	SOORT_AANSLUITING	SJA_GEMIDDELD	SJA_LAAG_TARIEF_PERC	SLIMME_METER_PERC
"8716902000001"	"STEDIN ZEELAND"	"Sint Domusstraat"	"4301CS"	"4301CS"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	24	91,67	100,00	66,67	"3x25"	2441,33	95,83	95,83
"8717127750009"	"STEDIN ZEELAND"	"Sint Domusstraat"	"4301CS"	"4301CS"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	19	100,00	89,47	84,21	"G4"	1135,37	0,00	89,47
"8716902000001"	"STEDIN ZEELAND"	"Nieuwe Bogerdstraat"	"4301CV"	"4301CV"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	16	87,50	100,00	68,75	"3x25"	2490,31	93,75	93,75
"8717127750009"	"STEDIN ZEELAND"	"Nieuwe Bogerdstraat"	"4301CV"	"4301CV"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	14	100,00	100,00	85,71	"G4"	1106,43	0,00	92,86
"8716902000001"	"STEDIN ZEELAND"	"Nieuwe Bogerdstraat"	"4301CW"	"4301CW"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	13	76,92	100,00	76,92	"3x25"	2011,69	92,31	92,31
"8717127750009"	"STEDIN ZEELAND"	"Nieuwe Bogerdstraat"	"4301CW"	"4301CW"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	13	100,00	100,00	100,00	"G4"	1081,31	0,00	92,31
"8716902000001"	"STEDIN ZEELAND"	"Nieuwe Bogerdstraat"	"4301CX"	"4301CX"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	10	100,00	100,00	50,00	"3x25"	3726,40	90,00	90,00
"8717127750009"	"STEDIN ZEELAND"	"Nieuwe Bogerdstraat"	"4301CX"	"4301CZ"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	23	100,00	100,00	91,30	"G4"	1074,91	0,00	95,65
"8716902000001"	"STEDIN ZEELAND"	"Nieuwe Bogerdstraat"	"4301CZ"	"4301CZ"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	18	55,56	94,44	72,22	"3x25"	3323,44	83,33	83,33
"8716902000001"	"STEDIN ZEELAND"	"Venkelstraat"	"4301DA"	"4301DA"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	19	94,74	100,00	73,68	"1x35"	1312,32	89,47	89,47
"8717127750009"	"STEDIN ZEELAND"	"Venkelstraat"	"4301DA"	"4301DA"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	16	100,00	100,00	100,00	"G4"	1003,31	0,00	93,75
"8716902000001"	"STEDIN ZEELAND"	"Venkelstraat"	"4301DB"	"4301DB"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	24	91,67	91,67	62,50	"3x25"	1543,58	83,33	83,33
"8717127750009"	"STEDIN ZEELAND"	"Venkelstraat"	"4301DB"	"4301DB"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	19	100,00	100,00	100,00	"G4"	1134,68	0,00	89,47
"8716902000001"	"STEDIN ZEELAND"	"Molenstraat"	"4301DC"	"4301DD"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	28	82,14	92,86	71,43	"1x35"	1537,36	82,14	82,14
"8717127750009"	"STEDIN ZEELAND"	"Molenstraat"	"4301DC"	"4301DD"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	24	100,00	100,00	100,00	"G4"	818,54	0,00	91,67
"8716902000001"	"STEDIN ZEELAND"	"Lange Groendal"	"4301DE"	"4301DE"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	13	92,31	100,00	92,31	"1x35"	1511,15	84,62	84,62
"8717127750009"	"STEDIN ZEELAND"	"Lange Groendal"	"4301DE"	"4301DE"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	11	100,00	100,00	100,00	"G4"	842,00	0,00	100,00
"8716902000001"	"STEDIN ZEELAND"	"Lange Groendal"	"4301DG"	"4301DG"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	11	100,00	100,00	100,00	"1x35"	1119,73	100,00	100,00
"8717127750009"	"STEDIN ZEELAND"	"Lange Groendal"	"4301DG"	"4301DG"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	11	100,00	100,00	100,00	"G4"	731,36	0,00	100,00
"8716902000001"	"STEDIN ZEELAND"	"Kapellestraat"	"4301DH"	"4301DH"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	10	100,00	100,00	50,00	"1x35"	2942,10	100,00	100,00
"8717127750009"	"STEDIN ZEELAND"	"Kapellestraat"	"4301DH"	"4301DH"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	10	100,00	100,00	100,00	"G4"	792,60	0,00	100,00
"8716902000001"	"STEDIN ZEELAND"	"Nieuwe Haven"	"4301DJ"	"4301DJ"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	25	92,00	100,00	68,00	"3x25"	7098,84	96,00	96,00
"8717127750009"	"STEDIN ZEELAND"	"Nieuwe Haven"	"4301DJ"	"4301DJ"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	24	100,00	100,00	79,17	"G4"	1540,67	0,00	83,33
"8716902000001"	"STEDIN ZEELAND"	"Nieuwe Haven"	"4301DK"	"4301DK"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	24	91,67	100,00	54,17	"3x25"	6671,71	95,83	95,83
"8717127750009"	"STEDIN ZEELAND"	"Nieuwe Haven"	"4301DK"	"4301DK"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	22	100,00	100,00	95,45	"G4"	1128,59	0,00	95,45
"8716902000001"	"STEDIN ZEELAND"	"Nieuwe Haven"	"4301DL"	"4301DL"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	24	100,00	95,83	75,00	"3x25"	7576,04	91,67	91,67
"8717127750009"	"STEDIN ZEELAND"	"Nieuwe Haven"	"4301DL"	"4301DL"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	23	100,00	95,65	86,96	"G4"	1536,87	0,00	82,61
"8716902000001"	"STEDIN ZEELAND"	"Nieuwe Haven"	"4301DM"	"4301EB"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	26	96,15	96,15	69,23	"3x25"	6088,69	80,77	80,77
"8717127750009"	"STEDIN ZEELAND"	"Nieuwe Haven"	"4301DM"	"4301EB"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	22	100,00	95,45	86,36	"G4"	1814,55	0,00	81,82
"8716902000001"	"STEDIN ZEELAND"	"Meelstraat"	"4301EC"	"4301ED"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	20	85,00	95,00	80,00	"3x25"	2421,95	95,00	95,00
"8717127750009"	"STEDIN ZEELAND"	"Meelstraat"	"4301EC"	"4301ED"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	22	100,00	95,45	77,27	"G4"	2349,45	0,00	81,82
"8716902000001"	"STEDIN ZEELAND"	"Kerkplein"	"4301EE"	"4301EK"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	32	78,13	90,63	59,38	"3x25"	2849,16	87,50	87,50
"8717127750009"	"STEDIN ZEELAND"	"Kerkplein"	"4301EE"	"4301EK"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	25	100,00	96,00	92,00	"G4"	1293,88	0,00	88,00
"8716902000001"	"STEDIN ZEELAND"	"Kinderstraat"	"4301EL"	"4301EL"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	11	100,00	100,00	54,55	"1x35"	1135,91	81,82	81,82
"8717127750009"	"STEDIN ZEELAND"	"Kinderstraat"	"4301EL"	"4301EP"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	29	100,00	100,00	96,55	"G4"	1299,00	0,00	86,21
"8716902000001"	"STEDIN ZEELAND"	"Lombardstraat"	"4301EM"	"4301EP"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	24	95,83	100,00	62,50	"1x35"	3022,46	87,50	87,50
"8716902000001"	"STEDIN ZEELAND"	"Varremarkt"	"4301ER"	"4301ER"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	19	84,21	100,00	73,68	"3x25"	4649,68	84,21	84,21
"8717127750009"	"STEDIN ZEELAND"	"Varremarkt"	"4301ER"	"4301ER"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	19	100,00	100,00	94,74	"G4"	1459,37	0,00	78,95
"8716902000001"	"STEDIN ZEELAND"	"Lammermarkt"	"4301ES"	"4301ES"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	11	100,00	100,00	63,64	"3x25"	1913,45	81,82	90,91
"8717127750009"	"STEDIN ZEELAND"	"Lammermarkt"	"4301ES"	"4301ET"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	30	100,00	96,67	93,33	"G4"	1015,77	0,00	86,67
"8716902000001"	"STEDIN ZEELAND"	"Lammermarkt"	"4301ET"	"4301ET"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	22	86,36	100,00	63,64	"3x25"	2017,14	95,45	95,45
"8716902000001"	"STEDIN ZEELAND"	"Sint Lievenstraat"	"4301EV"	"4301EV"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	27	85,19	100,00	55,56	"3x25"	1717,48	92,59	92,59
"8717127750009"	"STEDIN ZEELAND"	"Sint Lievenstraat"	"4301EV"	"4301EV"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	27	100,00	96,30	100,00	"G4"	741,41	0,00	88,89
"8716902000001"	"STEDIN ZEELAND"	"Minderbroederstraat"	"4301EW"	"4301EW"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	14	78,57	100,00	57,14	"1x35"	2228,07	100,00	100,00
"8717127750009"	"STEDIN ZEELAND"	"Minderbroederstraat"	"4301EW"	"4301EW"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	14	100,00	100,00	100,00	"G4"	1013,29	0,00	100,00
"8716902000001"	"STEDIN ZEELAND"	"Minderbroederstraat"	"4301EX"	"4301EX"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	12	91,67	100,00	50,00	"1x35"	1863,42	91,67	91,67
"8717127750009"	"STEDIN ZEELAND"	"Minderbroederstraat"	"4301EX"	"4301EX"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	11	100,00	100,00	100,00	"G4"	847,82	0,00	90,91
"8716902000001"	"STEDIN ZEELAND"	"Zevengetijstraat"	"4301EZ"	"4301EZ"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	25	84,00	88,00	48,00	"1x35"	2993,32	84,00	88,00
"8717127750009"	"STEDIN ZEELAND"	"Zevengetijstraat"	"4301EZ"	"4301EZ"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	22	100,00	90,91	95,45	"G4"	1062,59	0,00	86,36
"8716902000001"	"STEDIN ZEELAND"	"Marisstraat"	"4301GA"	"4301GA"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	23	60,87	47,83	100,00	"1x35"	918,39	47,83	47,83
"8717127750009"	"STEDIN ZEELAND"	"Marisstraat"	"4301GA"	"4301GA"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	23	100,00	47,83	100,00	"G4"	143,91	0,00	47,83
"8716902000001"	"STEDIN ZEELAND"	"Marisstraat"	"4301GB"	"4301GB"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	16	93,75	25,00	93,75	"1x35"	651,63	25,00	25,00
"8717127750009"	"STEDIN ZEELAND"	"Marisstraat"	"4301GB"	"4301GB"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	16	100,00	25,00	100,00	"G4"	50,94	0,00	25,00
"8716902000001"	"STEDIN ZEELAND"	"H.J. Doelemanplein"	"4301GC"	"4301GC"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	26	76,92	42,31	92,31	"1x35"	876,08	42,31	42,31
"8717127750009"	"STEDIN ZEELAND"	"H.J. Doelemanplein"	"4301GC"	"4301GC"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	25	100,00	44,00	100,00	"G4"	147,32	0,00	44,00
"8716902000001"	"STEDIN ZEELAND"	"d'Aillystraat"	"4301GD"	"4301GD"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	30	73,33	56,67	93,33	"1x35"	1310,27	60,00	56,67
"8717127750009"	"STEDIN ZEELAND"	"d'Aillystraat"	"4301GD"	"4301GD"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	29	100,00	58,62	100,00	"G4"	198,03	0,00	58,62
"8716902000001"	"STEDIN ZEELAND"	"D'Aillystraat"	"4301GE"	"4301GE"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	28	82,14	50,00	89,29	"1x35"	2155,25	57,14	50,00
"8717127750009"	"STEDIN ZEELAND"	"D'Aillystraat"	"4301GE"	"4301GE"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	26	100,00	53,85	100,00	"G4"	308,12	0,00	53,85
"8716902000001"	"STEDIN ZEELAND"	"D'Aillystraat"	"4301GG"	"4301GG"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	14	100,00	0,00	92,86	"1x35"	101,71	0,00	0,00
"8717127750009"	"STEDIN ZEELAND"	"D'Aillystraat"	"4301GG"	"4301GG"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	14	100,00	0,00	100,00	"G4"	163,71	0,00	7,14
"8716902000001"	"STEDIN ZEELAND"	"Hofferstraat"	"4301GH"	"4301GH"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	17	82,35	58,82	88,24	"1x35"	1607,88	70,59	58,82
"8717127750009"	"STEDIN ZEELAND"	"Hofferstraat"	"4301GH"	"4301GH"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	16	100,00	62,50	100,00	"G4"	332,69	0,00	62,50
"8716902000001"	"STEDIN ZEELAND"	"Hofferstraat"	"4301GJ"	"4301GJ"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	20	55,00	100,00	50,00	"1x35"	1829,95	95,00	95,00
"8717127750009"	"STEDIN ZEELAND"	"Hofferstraat"	"4301GJ"	"4301GJ"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	20	100,00	95,00	95,00	"G4"	1020,90	0,00	90,00
"8716902000001"	"STEDIN ZEELAND"	"Raveslootstraat"	"4301GK"	"4301GK"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	23	86,96	34,78	95,65	"1x35"	1615,09	43,48	34,78
"8717127750009"	"STEDIN ZEELAND"	"Raveslootstraat"	"4301GK"	"4301GK"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	22	100,00	36,36	100,00	"G4"	466,18	0,00	36,36
"8716902000001"	"STEDIN ZEELAND"	"Raveslootstraat"	"4301GL"	"4301GL"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	18	22,22	100,00	100,00	"1x35"	1454,89	100,00	100,00
"8717127750009"	"STEDIN ZEELAND"	"Raveslootstraat"	"4301GL"	"4301GL"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	18	100,00	100,00	100,00	"G4"	738,17	0,00	100,00
"8716902000001"	"STEDIN ZEELAND"	"Raveslootstraat"	"4301GM"	"4301GM"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	14	50,00	92,86	100,00	"1x35"	2048,21	92,86	92,86
"8717127750009"	"STEDIN ZEELAND"	"Raveslootstraat"	"4301GM"	"4301GM"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	13	100,00	100,00	100,00	"G4"	488,92	0,00	100,00
"8716902000001"	"STEDIN ZEELAND"	"Slabberswerf"	"4301GN"	"4301GN"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	29	79,31	51,72	62,07	"1x35"	1468,86	55,17	51,72
"8717127750009"	"STEDIN ZEELAND"	"Slabberswerf"	"4301GN"	"4301GN"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	24	100,00	54,17	95,83	"G4"	413,13	0,00	54,17
"8716902000001"	"STEDIN ZEELAND"	"Slabberswerf"	"4301GP"	"4301GP"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	33	81,82	60,61	78,79	"1x35"	1532,15	60,61	60,61
"8717127750009"	"STEDIN ZEELAND"	"Slabberswerf"	"4301GP"	"4301GP"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	32	100,00	59,38	100,00	"G4"	389,06	0,00	59,38
"8716902000001"	"STEDIN ZEELAND"	"P.D. de Vosstraat"	"4301GR"	"4301GR"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	38	78,95	52,63	97,37	"1x35"	1059,18	52,63	52,63
"8717127750009"	"STEDIN ZEELAND"	"P.D. de Vosstraat"	"4301GR"	"4301GR"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	38	100,00	52,63	100,00	"G4"	250,89	0,00	52,63
"8716902000001"	"STEDIN ZEELAND"	"Zuidwellestraat"	"4301GS"	"4301GS"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	18	44,44	94,44	55,56	"3x25"	2764,33	94,44	88,89
"8717127750009"	"STEDIN ZEELAND"	"Zuidwellestraat"	"4301GS"	"4301GS"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	17	100,00	100,00	94,12	"G4"	1021,18	0,00	88,24
"8716902000001"	"STEDIN ZEELAND"	"Zuidwellestraat"	"4301GT"	"4301GT"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	16	81,25	75,00	68,75	"1x35"	2276,00	62,50	62,50
"8717127750009"	"STEDIN ZEELAND"	"Zuidwellestraat"	"4301GT"	"4301GT"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	13	100,00	69,23	100,00	"G4"	758,15	0,00	53,85
"8716902000001"	"STEDIN ZEELAND"	"Gravenstraat"	"4301GV"	"4301GV"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	22	50,00	100,00	68,18	"1x35"	1821,41	90,91	90,91
"8717127750009"	"STEDIN ZEELAND"	"Gravenstraat"	"4301GV"	"4301GV"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	21	100,00	100,00	100,00	"G4"	960,95	0,00	90,48
"8716902000001"	"STEDIN ZEELAND"	"Karnemelksvaart"	"4301GW"	"4301GW"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	29	79,31	41,38	72,41	"1x35"	3084,97	51,72	48,28
"8717127750009"	"STEDIN ZEELAND"	"Karnemelksvaart"	"4301GW"	"4301GW"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	23	100,00	43,48	100,00	"G4"	487,65	0,00	43,48
"8716902000001"	"STEDIN ZEELAND"	"Karnemelksvaart"	"4301GX"	"4301GZ"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	23	91,30	86,96	60,87	"3x25"	5731,04	78,26	78,26
"8717127750009"	"STEDIN ZEELAND"	"Karnemelksvaart"	"4301GX"	"4301HA"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	27	100,00	100,00	92,59	"G4"	1615,70	0,00	88,89
"8716902000001"	"STEDIN ZEELAND"	"Maarstraat"	"4301HA"	"4301HA"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	15	93,33	86,67	80,00	"3x25"	4154,80	80,00	80,00
"8716902000001"	"STEDIN ZEELAND"	"Melkmarkt"	"4301HB"	"4301HB"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	12	100,00	100,00	58,33	"3x25"	14156,50	83,33	83,33
"8717127750009"	"STEDIN ZEELAND"	"Melkmarkt"	"4301HB"	"4301HB"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	12	100,00	100,00	75,00	"G4"	2021,25	0,00	83,33
"8716902000001"	"STEDIN ZEELAND"	"Schuithaven"	"4301HC"	"4301HC"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	11	100,00	90,91	54,55	"3x25"	12352,36	81,82	81,82
"8717127750009"	"STEDIN ZEELAND"	"Schuithaven"	"4301HC"	"4301HD"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	33	100,00	96,97	81,82	"G4"	1549,94	0,00	84,85
"8716902000001"	"STEDIN ZEELAND"	"Lange Nobelstraat"	"4301HD"	"4301HD"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	27	92,59	100,00	70,37	"3x25"	3867,74	88,89	88,89
"8716902000001"	"STEDIN ZEELAND"	"Lange Nobelstraat"	"4301HE"	"4301HE"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	12	100,00	83,33	66,67	"3x25"	3806,83	66,67	75,00
"8717127750009"	"STEDIN ZEELAND"	"Lange Nobelstraat"	"4301HE"	"4301HE"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	11	100,00	72,73	54,55	"G4"	1789,45	0,00	72,73
"8716902000001"	"STEDIN ZEELAND"	"Lange Nobelstraat"	"4301HG"	"4301HH"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	56	100,00	94,64	69,64	"1x35"	3143,61	89,29	89,29
"8717127750009"	"STEDIN ZEELAND"	"Lange Nobelstraat"	"4301HG"	"4301HH"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	55	100,00	96,36	85,45	"G4"	1523,40	0,00	90,91
"8716902000001"	"STEDIN ZEELAND"	"Touwbaan"	"4301HJ"	"4301HJ"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	12	58,33	91,67	91,67	"3x25"	6281,25	100,00	91,67
"8717127750009"	"STEDIN ZEELAND"	"Touwbaan"	"4301HJ"	"4301HJ"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	12	100,00	91,67	75,00	"G4"	3005,75	0,00	91,67
"8716902000001"	"STEDIN ZEELAND"	"Driekoningenlaan"	"4301HK"	"4301HK"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	14	78,57	100,00	78,57	"3x25"	3805,43	100,00	100,00
"8717127750009"	"STEDIN ZEELAND"	"Driekoningenlaan"	"4301HK"	"4301HK"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	13	100,00	100,00	84,62	"G4"	1911,77	0,00	92,31
"8716902000001"	"STEDIN ZEELAND"	"Sint Anthoniesdam"	"4301HL"	"4301HL"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	10	80,00	100,00	50,00	"1x35"	2332,80	80,00	80,00
"8717127750009"	"STEDIN ZEELAND"	"Sint Anthoniesdam"	"4301HL"	"4301HL"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	10	100,00	100,00	90,00	"G4"	799,60	0,00	70,00
"8716902000001"	"STEDIN ZEELAND"	"Korte Nobelstraat"	"4301HM"	"4301HM"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	16	93,75	100,00	62,50	"1x35"	2348,13	93,75	93,75
"8717127750009"	"STEDIN ZEELAND"	"Korte Nobelstraat"	"4301HM"	"4301HM"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	16	100,00	100,00	87,50	"G4"	1135,38	0,00	93,75
"8716902000001"	"STEDIN ZEELAND"	"Nobelpoort"	"4301HN"	"4301HN"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	18	83,33	94,44	50,00	"1x35"	3087,33	88,89	88,89
"8717127750009"	"STEDIN ZEELAND"	"Korte Nobelstraat"	"4301HN"	"4301HN"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	16	100,00	100,00	93,75	"G4"	1174,63	0,00	93,75
"8716902000001"	"STEDIN ZEELAND"	"Watermolen"	"4301HP"	"4301HP"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	14	71,43	100,00	71,43	"3x25"	3715,00	92,86	92,86
"8717127750009"	"STEDIN ZEELAND"	"Watermolen"	"4301HP"	"4301HP"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	14	100,00	100,00	85,71	"G4"	1320,36	0,00	85,71
"8716902000001"	"STEDIN ZEELAND"	"Hem"	"4301HR"	"4301HR"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	18	83,33	88,89	83,33	"3x25"	1607,78	83,33	77,78
"8717127750009"	"STEDIN ZEELAND"	"Hem"	"4301HR"	"4301HR"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	10	100,00	100,00	90,00	"G4"	1045,10	0,00	80,00
"8716902000001"	"STEDIN ZEELAND"	"Steiltjesstraat"	"4301HS"	"4301HS"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	26	53,85	100,00	57,69	"3x25"	2220,92	96,15	96,15
"8717127750009"	"STEDIN ZEELAND"	"Steiltjesstraat"	"4301HS"	"4301HS"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	26	100,00	100,00	100,00	"G4"	1032,27	0,00	96,15
"8716902000001"	"STEDIN ZEELAND"	"Rodedorp"	"4301HT"	"4301HT"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	19	94,74	100,00	57,89	"1x35"	2177,95	100,00	100,00
"8717127750009"	"STEDIN ZEELAND"	"Rodedorp"	"4301HT"	"4301HT"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	19	100,00	100,00	100,00	"G4"	931,63	0,00	94,74
"8716902000001"	"STEDIN ZEELAND"	"Rodedorp"	"4301HV"	"4301HV"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	14	78,57	100,00	64,29	"1x35"	1699,43	92,86	92,86
"8717127750009"	"STEDIN ZEELAND"	"Rodedorp"	"4301HV"	"4301HV"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	14	100,00	100,00	100,00	"G4"	945,07	0,00	92,86
"8716902000001"	"STEDIN ZEELAND"	"Waterpoortstraat"	"4301HW"	"4301HW"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	17	70,59	100,00	70,59	"3x25"	2332,12	88,24	88,24
"8717127750009"	"STEDIN ZEELAND"	"Waterpoortstraat"	"4301HW"	"4301HW"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	17	100,00	100,00	88,24	"G4"	841,71	0,00	88,24
"8716902000001"	"STEDIN ZEELAND"	"Verrenieuwstraat"	"4301HX"	"4301HX"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	23	91,30	95,65	69,57	"3x25"	4261,00	78,26	78,26
"8717127750009"	"STEDIN ZEELAND"	"Verrenieuwstraat"	"4301HX"	"4301HX"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	22	100,00	90,91	81,82	"G4"	1761,32	0,00	77,27
"8716902000001"	"STEDIN ZEELAND"	"Verrenieuwstraat"	"4301HZ"	"4301HZ"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	26	84,62	100,00	69,23	"3x25"	2352,96	92,31	92,31
"8717127750009"	"STEDIN ZEELAND"	"Verrenieuwstraat"	"4301HZ"	"4301HZ"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	26	100,00	100,00	100,00	"G4"	1225,50	0,00	88,46
"8716902000001"	"STEDIN ZEELAND"	"Dam"	"4301JA"	"4301JA"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	10	100,00	100,00	70,00	"3x25"	9664,10	90,00	90,00
"8717127750009"	"STEDIN ZEELAND"	"Dam"	"4301JA"	"4301JB"	"ZIERIKZEE"	"NL"	"GAS"	"KVB"	21	100,00	90,48	76,19	"G4"	2214,43	0,00	71,43
"8716902000001"	"STEDIN ZEELAND"	"Dam"	"4301JB"	"4301JB"	"ZIERIKZEE"	"NL"	"ELK"	"KVB"	13	92,31	84,62	53,85	"3x25"	14672,08	69,23	61,54
