Mosaic;Tegel;Indicator;Eenheid;Periode;gebied / dimensie;Waarde;Bron;Omschrijving
"3.3 Resultaten gebouwde omgeving";"3.3.4 Energieverbruik bedrijven en instellingen";"Totaal aardgasverbruik alle bedrijven en instellingen excl. verbruik Energievoorziening, SBI D (TJ)";"TJ";"2016";"Zeeland";"94126,49865";"Optelling en bijschatting door RVO o.b.v. CBS-gegevens";"";
"3.3 Resultaten gebouwde omgeving";"3.3.4 Energieverbruik bedrijven en instellingen";"Totaal aardgasverbruik alle bedrijven en instellingen excl. verbruik Energievoorziening, SBI D (TJ)";"TJ";"2017";"Zeeland";"94170,6304114893";"Optelling en bijschatting door RVO o.b.v. CBS-gegevens";"";
"3.3 Resultaten gebouwde omgeving";"3.3.4 Energieverbruik bedrijven en instellingen";"Totaal aardgasverbruik alle bedrijven en instellingen excl. verbruik Energievoorziening, SBI D (TJ)";"TJ";"2018";"Zeeland";"93911,3523579641";"Optelling en bijschatting door RVO o.b.v. CBS-gegevens";"";
"3.3 Resultaten gebouwde omgeving";"3.3.4 Energieverbruik bedrijven en instellingen";"Totaal aardgasverbruik alle bedrijven en instellingen excl. verbruik Energievoorziening, SBI D (TJ)";"TJ";"2019";"Zeeland";"?";"Optelling en bijschatting door RVO o.b.v. CBS-gegevens";"";
"3.3 Resultaten gebouwde omgeving";"3.3.4 Energieverbruik bedrijven en instellingen";"Totaal aardgasverbruik alle bedrijven en instellingen excl. verbruik Energievoorziening, SBI D (TJ)";"TJ";"2020";"Zeeland";"?";"Optelling en bijschatting door RVO o.b.v. CBS-gegevens";"";
"3.3 Resultaten gebouwde omgeving";"3.3.4 Energieverbruik bedrijven en instellingen";"Totaal aardgasverbruik alle bedrijven en instellingen excl. verbruik Energievoorziening, SBI D (TJ)";"TJ";"2021";"Zeeland";"86090,3997903434";"Optelling en bijschatting door RVO o.b.v. CBS-gegevens";"";
"3.3 Resultaten gebouwde omgeving";"3.3.4 Energieverbruik bedrijven en instellingen";"Totaal aardgasverbruik alle bedrijven en instellingen excl. verbruik Energievoorziening, SBI D (TJ)";"TJ";"2022";"Zeeland";"65246,7305503026";"Optelling en bijschatting door RVO o.b.v. CBS-gegevens";"";
"3.3 Resultaten gebouwde omgeving";"3.3.4 Energieverbruik bedrijven en instellingen";"Totaal aardgasverbruik alle bedrijven en instellingen excl. verbruik Energievoorziening, SBI D (TJ)";"TJ";"2023";"Zeeland";"?";"Optelling en bijschatting door RVO o.b.v. CBS-gegevens";"";
"3.3 Resultaten gebouwde omgeving";"3.3.4 Energieverbruik bedrijven en instellingen";"Totaal aardgasverbruik alle bedrijven en instellingen excl. verbruik Energievoorziening, SBI D (TJ)";"TJ";"2024";"Zeeland";"75916,5043114685";"Optelling en bijschatting door RVO o.b.v. CBS-gegevens";"";
"3.3 Resultaten gebouwde omgeving";"3.3.4 Energieverbruik bedrijven en instellingen";"Totaal elektriciteitsverbruik alle bedrijven en instellingen, geleverd via openbaar net (TJ)";"TJ";"2010";"Zeeland";"18041,2524";"Optelling en bijschatting door RVO o.b.v. CBS-gegevens";"";
"3.3 Resultaten gebouwde omgeving";"3.3.4 Energieverbruik bedrijven en instellingen";"Totaal elektriciteitsverbruik alle bedrijven en instellingen, geleverd via openbaar net (TJ)";"TJ";"2011";"Zeeland";"21730,5612";"Optelling en bijschatting door RVO o.b.v. CBS-gegevens";"";
"3.3 Resultaten gebouwde omgeving";"3.3.4 Energieverbruik bedrijven en instellingen";"Totaal elektriciteitsverbruik alle bedrijven en instellingen, geleverd via openbaar net (TJ)";"TJ";"2012";"Zeeland";"10555,2144";"Optelling en bijschatting door RVO o.b.v. CBS-gegevens";"";
"3.3 Resultaten gebouwde omgeving";"3.3.4 Energieverbruik bedrijven en instellingen";"Totaal elektriciteitsverbruik alle bedrijven en instellingen, geleverd via openbaar net (TJ)";"TJ";"2013";"Zeeland";"7609,77";"Optelling en bijschatting door RVO o.b.v. CBS-gegevens";"";
"3.3 Resultaten gebouwde omgeving";"3.3.4 Energieverbruik bedrijven en instellingen";"Totaal elektriciteitsverbruik alle bedrijven en instellingen, geleverd via openbaar net (TJ)";"TJ";"2014";"Zeeland";"8188,38";"Optelling en bijschatting door RVO o.b.v. CBS-gegevens";"";
"3.3 Resultaten gebouwde omgeving";"3.3.4 Energieverbruik bedrijven en instellingen";"Totaal elektriciteitsverbruik alle bedrijven en instellingen, geleverd via openbaar net (TJ)";"TJ";"2015";"Zeeland";"8525,7792";"Optelling en bijschatting door RVO o.b.v. CBS-gegevens";"";
"3.3 Resultaten gebouwde omgeving";"3.3.4 Energieverbruik bedrijven en instellingen";"Totaal elektriciteitsverbruik alle bedrijven en instellingen, geleverd via openbaar net (TJ)";"TJ";"2016";"Zeeland";"8936,6292";"Optelling en bijschatting door RVO o.b.v. CBS-gegevens";"";
"3.3 Resultaten gebouwde omgeving";"3.3.4 Energieverbruik bedrijven en instellingen";"Totaal elektriciteitsverbruik alle bedrijven en instellingen, geleverd via openbaar net (TJ)";"TJ";"2017";"Zeeland";"9066,7836";"Optelling en bijschatting door RVO o.b.v. CBS-gegevens";"";
"3.3 Resultaten gebouwde omgeving";"3.3.4 Energieverbruik bedrijven en instellingen";"Totaal elektriciteitsverbruik alle bedrijven en instellingen, geleverd via openbaar net (TJ)";"TJ";"2018";"Zeeland";"9151,9992";"Optelling en bijschatting door RVO o.b.v. CBS-gegevens";"";
"3.3 Resultaten gebouwde omgeving";"3.3.4 Energieverbruik bedrijven en instellingen";"Totaal elektriciteitsverbruik alle bedrijven en instellingen, geleverd via openbaar net (TJ)";"TJ";"2019";"Zeeland";"8830,512";"Optelling en bijschatting door RVO o.b.v. CBS-gegevens";"";
"3.3 Resultaten gebouwde omgeving";"3.3.4 Energieverbruik bedrijven en instellingen";"Totaal elektriciteitsverbruik alle bedrijven en instellingen, geleverd via openbaar net (TJ)";"TJ";"2020";"Zeeland";"8269,5636";"Optelling en bijschatting door RVO o.b.v. CBS-gegevens";"";
"3.3 Resultaten gebouwde omgeving";"3.3.4 Energieverbruik bedrijven en instellingen";"Totaal elektriciteitsverbruik alle bedrijven en instellingen, geleverd via openbaar net (TJ)";"TJ";"2021";"Zeeland";"8884,386";"Optelling en bijschatting door RVO o.b.v. CBS-gegevens";"";
"3.3 Resultaten gebouwde omgeving";"3.3.4 Energieverbruik bedrijven en instellingen";"Totaal elektriciteitsverbruik alle bedrijven en instellingen, geleverd via openbaar net (TJ)";"TJ";"2022";"Zeeland";"8438,5188";"Optelling en bijschatting door RVO o.b.v. CBS-gegevens";"";
"3.3 Resultaten gebouwde omgeving";"3.3.4 Energieverbruik bedrijven en instellingen";"Totaal elektriciteitsverbruik alle bedrijven en instellingen, geleverd via openbaar net (TJ)";"TJ";"2023";"Zeeland";"7469,622";"Optelling en bijschatting door RVO o.b.v. CBS-gegevens";"";
"3.3 Resultaten gebouwde omgeving";"3.3.4 Energieverbruik bedrijven en instellingen";"Totaal elektriciteitsverbruik alle bedrijven en instellingen, geleverd via openbaar net (TJ)";"TJ";"2024";"Zeeland";"8262,3708";"Optelling en bijschatting door RVO o.b.v. CBS-gegevens";"";
"3.3 Resultaten gebouwde omgeving";"3.3.4a Aardgasverbruik bedrijven en instellingen (excl. SBI D)";"Totaal aardgasverbruik alle bedrijven en instellingen excl. verbruik Energievoorziening, SBI D (TJ)";"TJ";"2024";"Zeeland";"75916,5043114685";"Optelling en bijschatting door RVO o.b.v. CBS-gegevens";"";
"3.3 Resultaten gebouwde omgeving";"3.3.4b Elektriciteitsverbruik bedrijven en instellingen";"Totaal elektriciteitsverbruik alle bedrijven en instellingen, geleverd via openbaar net (TJ)";"TJ";"2024";"Zeeland";"8262,3708";"Optelling en bijschatting door RVO o.b.v. CBS-gegevens";"";
"3.3 Resultaten gebouwde omgeving";"3.3.5 Vermogen zonnepanelen (systemen kleiner dan of gelijk aan 15 kW)";"Vermogen zonnepanelen (systemen kleiner dan of gelijk aan 15 kW)";"MW";"2024";"Zeeland";"344,814";"CBS - Statistiek zonnepanelen";"";
"3.3 Resultaten gebouwde omgeving";"3.3.6 Zonnestroom (systemen kleiner dan of gelijk aan 15 kW)";"Zonnestroom (systemen kleiner dan of gelijk aan 15 kW)";"TJ";"2024";"Zeeland";"1069,2";"CBS - Statistiek zonnestroom en schatting RVO";"";
